REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,NLNGUKPI0,2,2030,441.504
REGION1,NONGBEPI0,1,2030,1282.464
REGION1,NONGDEPI0,1,2030,3255.926226
REGION1,NONGDKPI0,1,2030,825.7176
REGION1,NONGFRPI0,1,2030,1504.53
REGION1,NONGUKPI0,1,2030,3939.6348
REGION1,NONGNLPI0,1,2030,2533.9176
REGION1,PLNGSKPI0,1,2030,379.094256
REGION1,PLNGSKPI0,2,2030,457.11432
REGION1,PTNGESPI0,1,2030,210.24
REGION1,PTNGESPI0,2,2030,378.432
REGION1,RSNGBGPI0,1,2030,1034.690904
REGION1,RSNGHUPI0,1,2030,645.85728
REGION1,RSNGROPI0,1,2030,60.79878
REGION1,RUNGEEPI0,1,2030,131.7942
REGION1,RUNGFIPI0,1,2030,289.08
REGION1,RUNGLVPI0,1,2030,137.97
REGION1,TRNGBGPI0,1,2030,1524.920652
REGION1,TRNGGRPI0,1,2030,798.93828
REGION1,UANGHUPI0,1,2030,1359.91116
REGION1,UANGPLPI0,1,2030,356.3568
REGION1,UANGROPI0,1,2030,1727.10846
REGION1,UANGSKPI0,1,2030,5425.45344
REGION1,BENGLUPI0,1,2030,231.12
REGION1,NGNGDZPI0,1,2030,0.0
REGION1,MZNGZAPI0,1,2030,212.0
REGION1,NGNGLYPI0,1,2030,0.0
REGION1,ETNGDJPI0,1,2030,0.0
REGION1,NGNGGQPI0,1,2030,0.0
REGION1,TZNGKEPI0,1,2030,0.0
REGION1,NGNGMAPI0,1,2030,0.0
REGION1,NGNGBJPI0,1,2030,175.85
REGION1,NGNGGHPI0,1,2030,175.85
REGION1,NGNGNEPI0,1,2030,1140.0
REGION1,NGNGTGPI0,1,2030,175.85
REGION1,NGNGTNPI0,1,2030,1273.0
REGION1,DZNGMAPI0,1,2030,456.0
REGION1,ALNGGRPI0,1,2031,53.03304
REGION1,ALNGITPI0,1,2031,1371.7503
REGION1,ATNGDEPI0,1,2031,1711.061892
REGION1,ATNGDEPI0,2,2031,1643.401404
REGION1,ATNGHUPI0,1,2031,402.29424
REGION1,ATNGITPI0,1,2031,3122.68158
REGION1,ATNGITPI0,2,2031,823.7673415
REGION1,ATNGSIPI0,1,2031,295.65
REGION1,ATNGSIPI0,2,2031,218.781
REGION1,ATNGSKPI0,1,2031,829.5282
REGION1,ATNGSKPI0,2,2031,4308.7374
REGION1,BENGDEPI0,1,2031,1389.176568
REGION1,BENGDEPI0,2,2031,1040.217861
REGION1,BENGFRPI0,1,2031,1800.18
REGION1,BENGFRPI0,2,2031,710.874
REGION1,BENGUKPI0,1,2031,2111.3352
REGION1,BENGUKPI0,2,2031,1712.6676
REGION1,BENGNLPI0,1,2031,1012.3056
REGION1,BENGNLPI0,2,2031,2755.699061
REGION1,BGNGGRPI0,1,2031,312.5349
REGION1,BGNGGRPI0,2,2031,632.74356
REGION1,BGNGROPI0,1,2031,643.753566
REGION1,BGNGROPI0,2,2031,644.06367
REGION1,BYNGLTPI0,1,2031,427.5756
REGION1,CYNGEGPI0,1,2031,0.0
REGION1,CYNGGRPI0,1,2031,433.62
REGION1,CYNGGRPI0,2,2031,39.42
REGION1,CZNGDEPI0,1,2031,3026.70702
REGION1,CZNGDEPI0,2,2031,2766.808332
REGION1,CZNGPLPI0,1,2031,114.3969451
REGION1,CZNGPLPI0,2,2031,54.9252
REGION1,CZNGSKPI0,1,2031,3601.64772
REGION1,CZNGSKPI0,2,2031,1218.26196
REGION1,DENGCHPI0,1,2031,978.0075194
REGION1,DENGCHPI0,2,2031,541.368
REGION1,DENGFRPI0,1,2031,1213.79436
REGION1,DENGNLPI0,1,2031,3028.119588
REGION1,DENGNLPI0,2,2031,4237.623143
REGION1,DENGPLPI0,1,2031,468.61182
REGION1,DENGPLPI0,2,2031,0.24966
REGION1,DKNGDEPI0,1,2031,58.14290218
REGION1,DKNGDEPI0,2,2031,325.059948
REGION1,DKNGPLPI0,1,2031,845.511696
REGION1,DKNGPLPI0,2,2031,239.4108
REGION1,DKNGSEPI0,1,2031,115.3692
REGION1,DKNGSEPI0,2,2031,115.3692
REGION1,DZNGESPI0,1,2031,885.9559301
REGION1,DZNGITPI0,1,2031,3099.2661
REGION1,EENGFIPI0,1,2031,164.3814
REGION1,EENGFIPI0,2,2031,220.752
REGION1,EENGLVPI0,1,2031,275.94
REGION1,EENGLVPI0,2,2031,275.94
REGION1,FRNGCHPI0,1,2031,681.2433
REGION1,FRNGCHPI0,2,2031,381.63816
REGION1,FRNGESPI0,1,2031,432.48996
REGION1,FRNGESPI0,2,2031,589.7232
REGION1,GRNGITPI0,1,2031,420.48
REGION1,HRNGHUPI0,1,2031,203.2027416
REGION1,HRNGHUPI0,2,2031,203.90652
REGION1,HRNGSIPI0,1,2031,112.0842
REGION1,HRNGSIPI0,2,2031,141.1236
REGION1,HUNGROPI0,1,2031,203.56488
REGION1,HUNGROPI0,2,2031,192.81636
REGION1,HUNGSKPI0,1,2031,133.71264
REGION1,HUNGSKPI0,2,2031,338.93316
REGION1,IENGUKPI0,1,2031,87.1182
REGION1,IENGUKPI0,2,2031,1044.4329
REGION1,ITNGCHPI0,1,2031,1089.758005
REGION1,ITNGCHPI0,2,2031,1689.3441
REGION1,ITNGMTPI0,1,2031,0.0
REGION1,ITNGMTPI0,2,2031,0.0
REGION1,ITNGSIPI0,1,2031,100.02168
REGION1,ITNGSIPI0,2,2031,93.04434
REGION1,LTNGPLPI0,1,2031,152.6058576
REGION1,LTNGPLPI0,2,2031,124.472592
REGION1,LVNGLTPI0,1,2031,193.2894
REGION1,LVNGLTPI0,2,2031,236.52
REGION1,LYNGITPI0,1,2031,648.77436
REGION1,MANGESPI0,1,2031,581.9049
REGION1,MDNGROPI0,1,2031,56.71224
REGION1,NLNGUKPI0,1,2031,1299.2832
REGION1,NLNGUKPI0,2,2031,441.504
REGION1,NONGBEPI0,1,2031,1282.464
REGION1,NONGDEPI0,1,2031,3255.926226
REGION1,NONGDKPI0,1,2031,825.7176
REGION1,NONGFRPI0,1,2031,1504.53
REGION1,NONGUKPI0,1,2031,3939.6348
REGION1,NONGNLPI0,1,2031,2533.9176
REGION1,PLNGSKPI0,1,2031,379.094256
REGION1,PLNGSKPI0,2,2031,457.11432
REGION1,PTNGESPI0,1,2031,210.24
REGION1,PTNGESPI0,2,2031,378.432
REGION1,RSNGBGPI0,1,2031,1034.690904
REGION1,RSNGHUPI0,1,2031,645.85728
REGION1,RSNGROPI0,1,2031,60.79878
REGION1,RUNGEEPI0,1,2031,131.7942
REGION1,RUNGFIPI0,1,2031,289.08
REGION1,RUNGLVPI0,1,2031,137.97
REGION1,TRNGBGPI0,1,2031,1524.920652
REGION1,TRNGGRPI0,1,2031,798.93828
REGION1,UANGHUPI0,1,2031,1359.91116
REGION1,UANGPLPI0,1,2031,356.3568
REGION1,UANGROPI0,1,2031,1727.10846
REGION1,UANGSKPI0,1,2031,5425.45344
REGION1,BENGLUPI0,1,2031,231.12
REGION1,NGNGDZPI0,1,2031,0.0
REGION1,MZNGZAPI0,1,2031,212.0
REGION1,NGNGLYPI0,1,2031,0.0
REGION1,ETNGDJPI0,1,2031,0.0
REGION1,NGNGGQPI0,1,2031,0.0
REGION1,TZNGKEPI0,1,2031,0.0
REGION1,NGNGMAPI0,1,2031,0.0
REGION1,NGNGBJPI0,1,2031,175.85
REGION1,NGNGGHPI0,1,2031,175.85
REGION1,NGNGNEPI0,1,2031,1140.0
REGION1,NGNGTGPI0,1,2031,175.85
REGION1,NGNGTNPI0,1,2031,1273.0
REGION1,DZNGMAPI0,1,2031,456.0
REGION1,ALNGGRPI0,1,2032,53.03304
REGION1,ALNGITPI0,1,2032,1371.7503
REGION1,ATNGDEPI0,1,2032,1711.061892
REGION1,ATNGDEPI0,2,2032,1643.401404
REGION1,ATNGHUPI0,1,2032,402.29424
REGION1,ATNGITPI0,1,2032,3122.68158
REGION1,ATNGITPI0,2,2032,823.7673415
REGION1,ATNGSIPI0,1,2032,295.65
REGION1,ATNGSIPI0,2,2032,218.781
REGION1,ATNGSKPI0,1,2032,829.5282
REGION1,ATNGSKPI0,2,2032,4308.7374
REGION1,BENGDEPI0,1,2032,1389.176568
REGION1,BENGDEPI0,2,2032,1040.217861
REGION1,BENGFRPI0,1,2032,1800.18
REGION1,BENGFRPI0,2,2032,710.874
REGION1,BENGUKPI0,1,2032,2111.3352
REGION1,BENGUKPI0,2,2032,1712.6676
REGION1,BENGNLPI0,1,2032,1012.3056
REGION1,BENGNLPI0,2,2032,2755.699061
REGION1,BGNGGRPI0,1,2032,312.5349
REGION1,BGNGGRPI0,2,2032,632.74356
REGION1,BGNGROPI0,1,2032,643.753566
REGION1,BGNGROPI0,2,2032,644.06367
REGION1,BYNGLTPI0,1,2032,427.5756
REGION1,CYNGEGPI0,1,2032,0.0
REGION1,CYNGGRPI0,1,2032,433.62
REGION1,CYNGGRPI0,2,2032,39.42
REGION1,CZNGDEPI0,1,2032,3026.70702
REGION1,CZNGDEPI0,2,2032,2766.808332
REGION1,CZNGPLPI0,1,2032,114.3969451
REGION1,CZNGPLPI0,2,2032,54.9252
REGION1,CZNGSKPI0,1,2032,3601.64772
REGION1,CZNGSKPI0,2,2032,1218.26196
REGION1,DENGCHPI0,1,2032,978.0075194
REGION1,DENGCHPI0,2,2032,541.368
REGION1,DENGFRPI0,1,2032,1213.79436
REGION1,DENGNLPI0,1,2032,3028.119588
REGION1,DENGNLPI0,2,2032,4237.623143
REGION1,DENGPLPI0,1,2032,468.61182
REGION1,DENGPLPI0,2,2032,0.24966
REGION1,DKNGDEPI0,1,2032,58.14290218
REGION1,DKNGDEPI0,2,2032,325.059948
REGION1,DKNGPLPI0,1,2032,845.511696
REGION1,DKNGPLPI0,2,2032,239.4108
REGION1,DKNGSEPI0,1,2032,115.3692
REGION1,DKNGSEPI0,2,2032,115.3692
REGION1,DZNGESPI0,1,2032,885.9559301
REGION1,DZNGITPI0,1,2032,3099.2661
REGION1,EENGFIPI0,1,2032,164.3814
REGION1,EENGFIPI0,2,2032,220.752
REGION1,EENGLVPI0,1,2032,275.94
REGION1,EENGLVPI0,2,2032,275.94
REGION1,FRNGCHPI0,1,2032,681.2433
REGION1,FRNGCHPI0,2,2032,381.63816
REGION1,FRNGESPI0,1,2032,432.48996
REGION1,FRNGESPI0,2,2032,589.7232
REGION1,GRNGITPI0,1,2032,420.48
REGION1,HRNGHUPI0,1,2032,203.2027416
REGION1,HRNGHUPI0,2,2032,203.90652
REGION1,HRNGSIPI0,1,2032,112.0842
REGION1,HRNGSIPI0,2,2032,141.1236
REGION1,HUNGROPI0,1,2032,203.56488
REGION1,HUNGROPI0,2,2032,192.81636
REGION1,HUNGSKPI0,1,2032,133.71264
REGION1,HUNGSKPI0,2,2032,338.93316
REGION1,IENGUKPI0,1,2032,87.1182
REGION1,IENGUKPI0,2,2032,1044.4329
REGION1,ITNGCHPI0,1,2032,1089.758005
REGION1,ITNGCHPI0,2,2032,1689.3441
REGION1,ITNGMTPI0,1,2032,0.0
REGION1,ITNGMTPI0,2,2032,0.0
REGION1,ITNGSIPI0,1,2032,100.02168
REGION1,ITNGSIPI0,2,2032,93.04434
REGION1,LTNGPLPI0,1,2032,152.6058576
REGION1,LTNGPLPI0,2,2032,124.472592
REGION1,LVNGLTPI0,1,2032,193.2894
REGION1,LVNGLTPI0,2,2032,236.52
REGION1,LYNGITPI0,1,2032,648.77436
REGION1,MANGESPI0,1,2032,581.9049
REGION1,MDNGROPI0,1,2032,56.71224
REGION1,NLNGUKPI0,1,2032,1299.2832
REGION1,NLNGUKPI0,2,2032,441.504
REGION1,NONGBEPI0,1,2032,1282.464
REGION1,NONGDEPI0,1,2032,3255.926226
REGION1,NONGDKPI0,1,2032,825.7176
REGION1,NONGFRPI0,1,2032,1504.53
REGION1,NONGUKPI0,1,2032,3939.6348
REGION1,NONGNLPI0,1,2032,2533.9176
REGION1,PLNGSKPI0,1,2032,379.094256
REGION1,PLNGSKPI0,2,2032,457.11432
REGION1,PTNGESPI0,1,2032,210.24
REGION1,PTNGESPI0,2,2032,378.432
REGION1,RSNGBGPI0,1,2032,1034.690904
REGION1,RSNGHUPI0,1,2032,645.85728
REGION1,RSNGROPI0,1,2032,60.79878
REGION1,RUNGEEPI0,1,2032,131.7942
REGION1,RUNGFIPI0,1,2032,289.08
REGION1,RUNGLVPI0,1,2032,137.97
REGION1,TRNGBGPI0,1,2032,1524.920652
REGION1,TRNGGRPI0,1,2032,798.93828
REGION1,UANGHUPI0,1,2032,1359.91116
REGION1,UANGPLPI0,1,2032,356.3568
REGION1,UANGROPI0,1,2032,1727.10846
REGION1,UANGSKPI0,1,2032,5425.45344
REGION1,BENGLUPI0,1,2032,231.12
REGION1,NGNGDZPI0,1,2032,0.0
REGION1,MZNGZAPI0,1,2032,212.0
REGION1,NGNGLYPI0,1,2032,0.0
REGION1,ETNGDJPI0,1,2032,0.0
REGION1,NGNGGQPI0,1,2032,0.0
REGION1,TZNGKEPI0,1,2032,0.0
REGION1,NGNGMAPI0,1,2032,0.0
REGION1,NGNGBJPI0,1,2032,175.85
REGION1,NGNGGHPI0,1,2032,175.85
REGION1,NGNGNEPI0,1,2032,1140.0
REGION1,NGNGTGPI0,1,2032,175.85
REGION1,NGNGTNPI0,1,2032,1273.0
REGION1,DZNGMAPI0,1,2032,456.0
REGION1,ALNGGRPI0,1,2033,53.03304
REGION1,ALNGITPI0,1,2033,1371.7503
REGION1,ATNGDEPI0,1,2033,1711.061892
REGION1,ATNGDEPI0,2,2033,1643.401404
REGION1,ATNGHUPI0,1,2033,402.29424
REGION1,ATNGITPI0,1,2033,3122.68158
REGION1,ATNGITPI0,2,2033,823.7673415
REGION1,ATNGSIPI0,1,2033,295.65
REGION1,ATNGSIPI0,2,2033,218.781
REGION1,ATNGSKPI0,1,2033,829.5282
REGION1,ATNGSKPI0,2,2033,4308.7374
REGION1,BENGDEPI0,1,2033,1389.176568
REGION1,BENGDEPI0,2,2033,1040.217861
REGION1,BENGFRPI0,1,2033,1800.18
REGION1,BENGFRPI0,2,2033,710.874
REGION1,BENGUKPI0,1,2033,2111.3352
REGION1,BENGUKPI0,2,2033,1712.6676
REGION1,BENGNLPI0,1,2033,1012.3056
REGION1,BENGNLPI0,2,2033,2755.699061
REGION1,BGNGGRPI0,1,2033,312.5349
REGION1,BGNGGRPI0,2,2033,632.74356
REGION1,BGNGROPI0,1,2033,643.753566
REGION1,BGNGROPI0,2,2033,644.06367
REGION1,BYNGLTPI0,1,2033,427.5756
REGION1,CYNGEGPI0,1,2033,0.0
REGION1,CYNGGRPI0,1,2033,433.62
REGION1,CYNGGRPI0,2,2033,39.42
REGION1,CZNGDEPI0,1,2033,3026.70702
REGION1,CZNGDEPI0,2,2033,2766.808332
REGION1,CZNGPLPI0,1,2033,114.3969451
REGION1,CZNGPLPI0,2,2033,54.9252
REGION1,CZNGSKPI0,1,2033,3601.64772
REGION1,CZNGSKPI0,2,2033,1218.26196
REGION1,DENGCHPI0,1,2033,978.0075194
REGION1,DENGCHPI0,2,2033,541.368
REGION1,DENGFRPI0,1,2033,1213.79436
REGION1,DENGNLPI0,1,2033,3028.119588
REGION1,DENGNLPI0,2,2033,4237.623143
REGION1,DENGPLPI0,1,2033,468.61182
REGION1,DENGPLPI0,2,2033,0.24966
REGION1,DKNGDEPI0,1,2033,58.14290218
REGION1,DKNGDEPI0,2,2033,325.059948
REGION1,DKNGPLPI0,1,2033,845.511696
REGION1,DKNGPLPI0,2,2033,239.4108
REGION1,DKNGSEPI0,1,2033,115.3692
REGION1,DKNGSEPI0,2,2033,115.3692
REGION1,DZNGESPI0,1,2033,885.9559301
REGION1,DZNGITPI0,1,2033,3099.2661
REGION1,EENGFIPI0,1,2033,164.3814
REGION1,EENGFIPI0,2,2033,220.752
REGION1,EENGLVPI0,1,2033,275.94
REGION1,EENGLVPI0,2,2033,275.94
REGION1,FRNGCHPI0,1,2033,681.2433
REGION1,FRNGCHPI0,2,2033,381.63816
REGION1,FRNGESPI0,1,2033,432.48996
REGION1,FRNGESPI0,2,2033,589.7232
REGION1,GRNGITPI0,1,2033,420.48
REGION1,HRNGHUPI0,1,2033,203.2027416
REGION1,HRNGHUPI0,2,2033,203.90652
REGION1,HRNGSIPI0,1,2033,112.0842
REGION1,HRNGSIPI0,2,2033,141.1236
REGION1,HUNGROPI0,1,2033,203.56488
REGION1,HUNGROPI0,2,2033,192.81636
REGION1,HUNGSKPI0,1,2033,133.71264
REGION1,HUNGSKPI0,2,2033,338.93316
REGION1,IENGUKPI0,1,2033,87.1182
REGION1,IENGUKPI0,2,2033,1044.4329
REGION1,ITNGCHPI0,1,2033,1089.758005
REGION1,ITNGCHPI0,2,2033,1689.3441
REGION1,ITNGMTPI0,1,2033,0.0
REGION1,ITNGMTPI0,2,2033,0.0
REGION1,ITNGSIPI0,1,2033,100.02168
REGION1,ITNGSIPI0,2,2033,93.04434
REGION1,LTNGPLPI0,1,2033,152.6058576
REGION1,LTNGPLPI0,2,2033,124.472592
REGION1,LVNGLTPI0,1,2033,193.2894
REGION1,LVNGLTPI0,2,2033,236.52
REGION1,LYNGITPI0,1,2033,648.77436
REGION1,MANGESPI0,1,2033,581.9049
REGION1,MDNGROPI0,1,2033,56.71224
REGION1,NLNGUKPI0,1,2033,1299.2832
REGION1,NLNGUKPI0,2,2033,441.504
REGION1,NONGBEPI0,1,2033,1282.464
REGION1,NONGDEPI0,1,2033,3255.926226
REGION1,NONGDKPI0,1,2033,825.7176
REGION1,NONGFRPI0,1,2033,1504.53
REGION1,NONGUKPI0,1,2033,3939.6348
REGION1,NONGNLPI0,1,2033,2533.9176
REGION1,PLNGSKPI0,1,2033,379.094256
REGION1,PLNGSKPI0,2,2033,457.11432
REGION1,PTNGESPI0,1,2033,210.24
REGION1,PTNGESPI0,2,2033,378.432
REGION1,RSNGBGPI0,1,2033,1034.690904
REGION1,RSNGHUPI0,1,2033,645.85728
REGION1,RSNGROPI0,1,2033,60.79878
REGION1,RUNGEEPI0,1,2033,131.7942
REGION1,RUNGFIPI0,1,2033,289.08
REGION1,RUNGLVPI0,1,2033,137.97
REGION1,TRNGBGPI0,1,2033,1524.920652
REGION1,TRNGGRPI0,1,2033,798.93828
REGION1,UANGHUPI0,1,2033,1359.91116
REGION1,UANGPLPI0,1,2033,356.3568
REGION1,UANGROPI0,1,2033,1727.10846
REGION1,UANGSKPI0,1,2033,5425.45344
REGION1,BENGLUPI0,1,2033,231.12
REGION1,NGNGDZPI0,1,2033,0.0
REGION1,MZNGZAPI0,1,2033,212.0
REGION1,NGNGLYPI0,1,2033,0.0
REGION1,ETNGDJPI0,1,2033,0.0
REGION1,NGNGGQPI0,1,2033,0.0
REGION1,TZNGKEPI0,1,2033,0.0
REGION1,NGNGMAPI0,1,2033,0.0
REGION1,NGNGBJPI0,1,2033,175.85
REGION1,NGNGGHPI0,1,2033,175.85
REGION1,NGNGNEPI0,1,2033,1140.0
REGION1,NGNGTGPI0,1,2033,175.85
REGION1,NGNGTNPI0,1,2033,1273.0
REGION1,DZNGMAPI0,1,2033,456.0
REGION1,ALNGGRPI0,1,2034,53.03304
REGION1,ALNGITPI0,1,2034,1371.7503
REGION1,ATNGDEPI0,1,2034,1711.061892
REGION1,ATNGDEPI0,2,2034,1643.401404
REGION1,ATNGHUPI0,1,2034,402.29424
REGION1,ATNGITPI0,1,2034,3122.68158
REGION1,ATNGITPI0,2,2034,823.7673415
REGION1,ATNGSIPI0,1,2034,295.65
REGION1,ATNGSIPI0,2,2034,218.781
REGION1,ATNGSKPI0,1,2034,829.5282
REGION1,ATNGSKPI0,2,2034,4308.7374
REGION1,BENGDEPI0,1,2034,1389.176568
REGION1,BENGDEPI0,2,2034,1040.217861
REGION1,BENGFRPI0,1,2034,1800.18
REGION1,BENGFRPI0,2,2034,710.874
REGION1,BENGUKPI0,1,2034,2111.3352
REGION1,BENGUKPI0,2,2034,1712.6676
REGION1,BENGNLPI0,1,2034,1012.3056
REGION1,BENGNLPI0,2,2034,2755.699061
REGION1,BGNGGRPI0,1,2034,312.5349
REGION1,BGNGGRPI0,2,2034,632.74356
REGION1,BGNGROPI0,1,2034,643.753566
REGION1,BGNGROPI0,2,2034,644.06367
REGION1,BYNGLTPI0,1,2034,427.5756
REGION1,CYNGEGPI0,1,2034,0.0
REGION1,CYNGGRPI0,1,2034,433.62
REGION1,CYNGGRPI0,2,2034,39.42
REGION1,CZNGDEPI0,1,2034,3026.70702
REGION1,CZNGDEPI0,2,2034,2766.808332
REGION1,CZNGPLPI0,1,2034,114.3969451
REGION1,CZNGPLPI0,2,2034,54.9252
REGION1,CZNGSKPI0,1,2034,3601.64772
REGION1,CZNGSKPI0,2,2034,1218.26196
REGION1,DENGCHPI0,1,2034,978.0075194
REGION1,DENGCHPI0,2,2034,541.368
REGION1,DENGFRPI0,1,2034,1213.79436
REGION1,DENGNLPI0,1,2034,3028.119588
REGION1,DENGNLPI0,2,2034,4237.623143
REGION1,DENGPLPI0,1,2034,468.61182
REGION1,DENGPLPI0,2,2034,0.24966
REGION1,DKNGDEPI0,1,2034,58.14290218
REGION1,DKNGDEPI0,2,2034,325.059948
REGION1,DKNGPLPI0,1,2034,845.511696
REGION1,DKNGPLPI0,2,2034,239.4108
REGION1,DKNGSEPI0,1,2034,115.3692
REGION1,DKNGSEPI0,2,2034,115.3692
REGION1,DZNGESPI0,1,2034,885.9559301
REGION1,DZNGITPI0,1,2034,3099.2661
REGION1,EENGFIPI0,1,2034,164.3814
REGION1,EENGFIPI0,2,2034,220.752
REGION1,EENGLVPI0,1,2034,275.94
REGION1,EENGLVPI0,2,2034,275.94
REGION1,FRNGCHPI0,1,2034,681.2433
REGION1,FRNGCHPI0,2,2034,381.63816
REGION1,FRNGESPI0,1,2034,432.48996
REGION1,FRNGESPI0,2,2034,589.7232
REGION1,GRNGITPI0,1,2034,420.48
REGION1,HRNGHUPI0,1,2034,203.2027416
REGION1,HRNGHUPI0,2,2034,203.90652
REGION1,HRNGSIPI0,1,2034,112.0842
REGION1,HRNGSIPI0,2,2034,141.1236
REGION1,HUNGROPI0,1,2034,203.56488
REGION1,HUNGROPI0,2,2034,192.81636
REGION1,HUNGSKPI0,1,2034,133.71264
REGION1,HUNGSKPI0,2,2034,338.93316
REGION1,IENGUKPI0,1,2034,87.1182
REGION1,IENGUKPI0,2,2034,1044.4329
REGION1,ITNGCHPI0,1,2034,1089.758005
REGION1,ITNGCHPI0,2,2034,1689.3441
REGION1,ITNGMTPI0,1,2034,0.0
REGION1,ITNGMTPI0,2,2034,0.0
REGION1,ITNGSIPI0,1,2034,100.02168
REGION1,ITNGSIPI0,2,2034,93.04434
REGION1,LTNGPLPI0,1,2034,152.6058576
REGION1,LTNGPLPI0,2,2034,124.472592
REGION1,LVNGLTPI0,1,2034,193.2894
REGION1,LVNGLTPI0,2,2034,236.52
REGION1,LYNGITPI0,1,2034,648.77436
REGION1,MANGESPI0,1,2034,581.9049
REGION1,MDNGROPI0,1,2034,56.71224
REGION1,NLNGUKPI0,1,2034,1299.2832
REGION1,NLNGUKPI0,2,2034,441.504
REGION1,NONGBEPI0,1,2034,1282.464
REGION1,NONGDEPI0,1,2034,3255.926226
REGION1,NONGDKPI0,1,2034,825.7176
REGION1,NONGFRPI0,1,2034,1504.53
REGION1,NONGUKPI0,1,2034,3939.6348
REGION1,NONGNLPI0,1,2034,2533.9176
REGION1,PLNGSKPI0,1,2034,379.094256
REGION1,PLNGSKPI0,2,2034,457.11432
REGION1,PTNGESPI0,1,2034,210.24
REGION1,PTNGESPI0,2,2034,378.432
REGION1,RSNGBGPI0,1,2034,1034.690904
REGION1,RSNGHUPI0,1,2034,645.85728
REGION1,RSNGROPI0,1,2034,60.79878
REGION1,RUNGEEPI0,1,2034,131.7942
REGION1,RUNGFIPI0,1,2034,289.08
REGION1,RUNGLVPI0,1,2034,137.97
REGION1,TRNGBGPI0,1,2034,1524.920652
REGION1,TRNGGRPI0,1,2034,798.93828
REGION1,UANGHUPI0,1,2034,1359.91116
REGION1,UANGPLPI0,1,2034,356.3568
REGION1,UANGROPI0,1,2034,1727.10846
REGION1,UANGSKPI0,1,2034,5425.45344
REGION1,BENGLUPI0,1,2034,231.12
REGION1,NGNGDZPI0,1,2034,0.0
REGION1,MZNGZAPI0,1,2034,212.0
REGION1,NGNGLYPI0,1,2034,0.0
REGION1,ETNGDJPI0,1,2034,0.0
REGION1,NGNGGQPI0,1,2034,0.0
REGION1,TZNGKEPI0,1,2034,0.0
REGION1,NGNGMAPI0,1,2034,0.0
REGION1,NGNGBJPI0,1,2034,175.85
REGION1,NGNGGHPI0,1,2034,175.85
REGION1,NGNGNEPI0,1,2034,1140.0
REGION1,NGNGTGPI0,1,2034,175.85
REGION1,NGNGTNPI0,1,2034,1273.0
REGION1,DZNGMAPI0,1,2034,456.0
REGION1,ALNGGRPI0,1,2035,53.03304
REGION1,ALNGITPI0,1,2035,1371.7503
REGION1,ATNGDEPI0,1,2035,1711.061892
REGION1,ATNGDEPI0,2,2035,1643.401404
REGION1,ATNGHUPI0,1,2035,402.29424
REGION1,ATNGITPI0,1,2035,3122.68158
REGION1,ATNGITPI0,2,2035,823.7673415
REGION1,ATNGSIPI0,1,2035,295.65
REGION1,ATNGSIPI0,2,2035,218.781
REGION1,ATNGSKPI0,1,2035,829.5282
REGION1,ATNGSKPI0,2,2035,4308.7374
REGION1,BENGDEPI0,1,2035,1389.176568
REGION1,BENGDEPI0,2,2035,1040.217861
REGION1,BENGFRPI0,1,2035,1800.18
REGION1,BENGFRPI0,2,2035,710.874
REGION1,BENGUKPI0,1,2035,2111.3352
REGION1,BENGUKPI0,2,2035,1712.6676
REGION1,BENGNLPI0,1,2035,1012.3056
REGION1,BENGNLPI0,2,2035,2755.699061
REGION1,BGNGGRPI0,1,2035,312.5349
REGION1,BGNGGRPI0,2,2035,632.74356
REGION1,BGNGROPI0,1,2035,643.753566
REGION1,BGNGROPI0,2,2035,644.06367
REGION1,BYNGLTPI0,1,2035,427.5756
REGION1,CYNGEGPI0,1,2035,0.0
REGION1,CYNGGRPI0,1,2035,433.62
REGION1,CYNGGRPI0,2,2035,39.42
REGION1,CZNGDEPI0,1,2035,3026.70702
REGION1,CZNGDEPI0,2,2035,2766.808332
REGION1,CZNGPLPI0,1,2035,114.3969451
REGION1,CZNGPLPI0,2,2035,54.9252
REGION1,CZNGSKPI0,1,2035,3601.64772
REGION1,CZNGSKPI0,2,2035,1218.26196
REGION1,DENGCHPI0,1,2035,978.0075194
REGION1,DENGCHPI0,2,2035,541.368
REGION1,DENGFRPI0,1,2035,1213.79436
REGION1,DENGNLPI0,1,2035,3028.119588
REGION1,DENGNLPI0,2,2035,4237.623143
REGION1,DENGPLPI0,1,2035,468.61182
REGION1,DENGPLPI0,2,2035,0.24966
REGION1,DKNGDEPI0,1,2035,58.14290218
REGION1,DKNGDEPI0,2,2035,325.059948
REGION1,DKNGPLPI0,1,2035,845.511696
REGION1,DKNGPLPI0,2,2035,239.4108
REGION1,DKNGSEPI0,1,2035,115.3692
REGION1,DKNGSEPI0,2,2035,115.3692
REGION1,DZNGESPI0,1,2035,885.9559301
REGION1,DZNGITPI0,1,2035,3099.2661
REGION1,EENGFIPI0,1,2035,164.3814
REGION1,EENGFIPI0,2,2035,220.752
REGION1,EENGLVPI0,1,2035,275.94
REGION1,EENGLVPI0,2,2035,275.94
REGION1,FRNGCHPI0,1,2035,681.2433
REGION1,FRNGCHPI0,2,2035,381.63816
REGION1,FRNGESPI0,1,2035,432.48996
REGION1,FRNGESPI0,2,2035,589.7232
REGION1,GRNGITPI0,1,2035,420.48
REGION1,HRNGHUPI0,1,2035,203.2027416
